8316,4016.0,5.22
9436,5370.0,3.20
8424,7510.0,3.79
8306,740.2,3.78
4502,3535.0,5.09
9986,1913.0,4.07
8096,3860.0,4.01
7995,2734.0,4.57
4327,2669.0,3.74
8898,1035.0,4.34
7751,3251.0,3.07
8591,2314.5,3.69
8053,1849.0,5.94
8425,3050.0,3.60
8566,3420.0,3.50
9433,4353.0,2.87
